order_id,customer_id,order_placement_date,on_time,in_full,otif,product_id,product_name,category
FMR35201303,789201,02-Mar-22,1,0,0,25891101,"AM Ghee 100",Dairy
FMR34522101,789522,02-Mar-22,1,1,1,25891101,"AM Milk 500",Dairy
FMR35303101,789303,02-Mar-22,1,1,1,25891101,"AM Milk 500",Dairy
FMR34321101,789321,02-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR35321101,789321,02-Mar-22,1,1,1,25891101,"AM Milk 500",Dairy
FMR33121101,789121,02-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR34301101,789301,02-Mar-22,1,0,0,25891101,"AM Milk 500",Dairy
FMR35501401,789501,02-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR35102401,789102,02-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR35301401,789301,02-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR34521401,789521,02-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR34401603,789401,02-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR34121603,789121,02-Mar-22,0,0,0,25891603,"AM Tea 100",beverages
FMR33522603,789522,02-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR33521603,789521,02-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR34521603,789521,02-Mar-22,0,0,0,25891603,"AM Tea 100",beverages
FMR35402603,789402,02-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR35202603,789202,02-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR35702202,789702,02-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR35122202,789122,02-Mar-22,0,0,0,25891202,"AM Butter 250",Dairy
FMR35903202,789903,02-Mar-22,1,0,0,25891202,"AM Butter 250",Dairy
FMR33301202,789301,02-Mar-22,0,0,0,25891202,"AM Butter 250",Dairy
FMR34422202,789422,02-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR35621202,789621,02-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR34202202,789202,02-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR35121202,789121,02-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR35422303,789422,02-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR33522303,789522,02-Mar-22,1,1,1,25891303,"AM Ghee 100",Dairy
FMR34522303,789522,02-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR34303303,789303,02-Mar-22,1,0,0,25891303,"AM Ghee 100",Dairy
FMR33520303,789520,02-Mar-22,1,0,0,25891303,"AM Ghee 100",Dairy
FMR33903303,789903,02-Mar-22,0,0,0,25891303,"AM Ghee 100",Dairy
FMR33621303,789621,02-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR36101401,789101,03-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR36203203,789203,03-Mar-22,1,0,0,25891101,"AM Butter 250",Dairy
FMR36521203,789521,03-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR34403502,789403,03-Mar-22,1,0,0,25891101,"AM Biscuits 500",Dairy
FMR34301401,789301,03-Mar-22,1,0,0,25891203,"AM Butter 500",Dairy
FMR36202203,789202,03-Mar-22,0,0,0,25891203,"AM Butter 500",Dairy
FMR35303203,789303,03-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR36121203,789121,03-Mar-22,0,0,0,25891201,"AM Butter 100",Dairy
FMR35201601,789201,03-Mar-22,1,0,0,25891203,"AM Biscuits 750",beverages
FMR34601603,789601,03-Mar-22,1,0,0,25891201,"AM Butter 100",beverages
FMR34122503,789122,03-Mar-22,0,0,0,25891203,"AM Biscuits 250",Dairy
FMR34902603,789902,03-Mar-22,1,1,1,25891203,"AM Biscuits 500",beverages
FMR35903203,789903,03-Mar-22,1,0,0,25891101,"AM Butter 500",Dairy
FMR34702402,789702,03-Mar-22,1,0,0,25891202,"AM Butter 250",Dairy
FMR35702503,789702,03-Mar-22,1,0,0,25891203,"AM Biscuits 250",Dairy
FMR35520602,789520,03-Mar-22,0,0,0,25891203,"AM Butter 500",beverages
FMR34321403,789321,03-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR35321302,789321,03-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR34421503,789421,03-Mar-22,0,0,0,25891302,"AM Biscuits 250",Dairy
FMR35420302,789420,03-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR35403302,789403,03-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR34201603,789201,03-Mar-22,1,0,0,25891301,"AM Biscuits 750",beverages
FMR36122503,789122,03-Mar-22,0,0,0,25891302,"AM Biscuits 250",Dairy
FMR35902302,789902,03-Mar-22,1,1,1,25891201,"AM Butter 100",Dairy
FMR36521302,789521,03-Mar-22,0,0,0,25891302,"AM Ghee 150",Dairy
FMR34103302,789103,03-Mar-22,0,0,0,25891302,"AM Ghee 150",Dairy
FMR34303603,789303,03-Mar-22,1,1,1,25891302,"AM Biscuits 250",beverages
FMR34720603,789720,03-Mar-22,1,0,0,25891103,"AM Biscuits 250",beverages
FMR34401302,789401,03-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR35121302,789121,03-Mar-22,1,0,0,25891302,"AM Ghee 150",Dairy
FMR35420303,789420,03-Mar-22,0,1,0,25891301,"AM Ghee 100",Dairy
FMR36122601,789122,03-Mar-22,0,0,0,25891301,"AM Ghee 250",beverages
FMR35720603,789720,03-Mar-22,1,0,0,25891103,"AM Curd 100",beverages
FMR36103301,789103,03-Mar-22,0,1,0,25891301,"AM Ghee 250",Dairy
FMR36521602,789521,03-Mar-22,0,1,0,25891301,"AM Ghee 250",beverages
FMR36202603,789202,03-Mar-22,1,1,1,25891301,"AM Ghee 100",beverages
FMR34903401,789903,03-Mar-22,1,0,0,25891102,"AM Butter 100",Dairy
FMR36903501,789903,03-Mar-22,1,0,0,25891103,"AM Biscuits 750",Dairy
FMR36520301,789520,03-Mar-22,0,0,0,25891301,"AM Ghee 250",Dairy
FMR36301301,789301,03-Mar-22,0,1,0,25891301,"AM Ghee 250",Dairy
FMR34622301,789622,03-Mar-22,0,1,0,25891301,"AM Ghee 250",Dairy
FMR35622301,789622,03-Mar-22,1,1,1,25891101,"AM Ghee 250",Dairy
FMR36603501,789603,03-Mar-22,1,0,0,25891301,"AM Biscuits 750",Dairy
FMR36403201,789403,03-Mar-22,1,1,1,25891102,"AM Butter 100",Dairy
FMR35601102,789601,03-Mar-22,0,0,0,25891102,"AM Milk 250",Dairy
FMR35520102,789520,03-Mar-22,0,1,0,25891102,"AM Milk 250",Dairy
FMR35503501,789503,03-Mar-22,1,1,1,25891102,"AM Biscuits 750",Dairy
FMR34103602,789103,03-Mar-22,1,0,0,25891102,"AM Biscuits 500",beverages
FMR35103502,789103,03-Mar-22,1,0,0,25891102,"AM Biscuits 500",Dairy
FMR35320303,789320,03-Mar-22,0,1,0,25891102,"AM Ghee 100",Dairy
FMR35703102,789703,03-Mar-22,1,0,0,25891102,"AM Milk 250",Dairy
FMR34102503,789102,03-Mar-22,1,0,0,25891102,"AM Biscuits 250",Dairy
FMR35122102,789122,03-Mar-22,0,0,0,25891102,"AM Milk 250",Dairy
FMR35621403,789621,03-Mar-22,1,0,0,25891102,"AM Curd 50",Dairy
FMR36621202,789621,03-Mar-22,1,0,0,25891102,"AM Butter 250",Dairy
FMR35203502,789203,03-Mar-22,1,0,0,25891102,"AM Biscuits 500",Dairy
FMR34122502,789122,03-Mar-22,0,0,0,25891502,"AM Biscuits 500",Food
FMR34622502,789622,03-Mar-22,1,0,0,25891403,"AM Biscuits 500",Dairy
FMR36420602,789420,03-Mar-22,0,0,0,25891201,"AM Biscuits 500",beverages
FMR34320502,789320,03-Mar-22,1,1,1,25891101,"AM Biscuits 500",Dairy
FMR34220502,789220,03-Mar-22,1,1,1,25891101,"AM Biscuits 500",Dairy
FMR34903502,789903,03-Mar-22,1,0,0,25891502,"AM Biscuits 500",Food
FMR36520502,789520,03-Mar-22,1,0,0,25891502,"AM Biscuits 500",Food
FMR34422602,789422,03-Mar-22,1,0,0,25891103,"AM Biscuits 500",beverages
FMR34101603,789101,03-Mar-22,1,0,0,25891303,"AM Biscuits 500",beverages
FMR36702502,789702,03-Mar-22,1,1,1,25891401,"AM Biscuits 500",Dairy
FMR36303602,789303,03-Mar-22,1,0,0,25891201,"AM Biscuits 500",beverages
FMR35321502,789321,03-Mar-22,1,0,0,25891502,"AM Biscuits 500",Food
FMR36501502,789501,03-Mar-22,1,1,1,25891502,"AM Biscuits 500",Food
FMR34521502,789521,03-Mar-22,0,0,0,25891502,"AM Biscuits 500",Food
FMR34421502,789421,03-Mar-22,0,0,0,25891401,"AM Biscuits 500",Dairy
FMR35421502,789421,03-Mar-22,0,0,0,25891502,"AM Biscuits 500",Food
FMR35522601,789522,03-Mar-22,0,0,0,25891201,"AM Biscuits 500",beverages
FMR36421403,789421,03-Mar-22,0,0,0,25891103,"AM Curd 50",Dairy
FMR35402602,789402,03-Mar-22,1,0,0,25891101,"AM Butter 100",beverages
FMR36902601,789902,03-Mar-22,0,0,0,25891403,"AM Curd 50",beverages
FMR35221403,789221,03-Mar-22,1,0,0,25891401,"AM Curd 250",Dairy
FMR34703403,789703,03-Mar-22,1,1,1,25891403,"AM Curd 50",Dairy
FMR36703601,789703,03-Mar-22,1,0,0,25891201,"AM Biscuits 250",beverages
FMR35102403,789102,03-Mar-22,1,1,1,25891101,"AM Curd 50",Dairy
FMR35522403,789522,03-Mar-22,0,0,0,25891202,"AM Butter 250",Dairy
FMR35401403,789401,03-Mar-22,1,1,1,25891403,"AM Curd 50",Dairy
FMR36622503,789622,03-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR36720503,789720,03-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR35121503,789121,03-Mar-22,0,0,0,25891503,"AM Biscuits 250",Food
FMR34221503,789221,03-Mar-22,1,0,0,25891503,"AM Biscuits 250",Food
FMR36221602,789221,03-Mar-22,1,1,1,25891101,"AM Biscuits 250",beverages
FMR36420503,789420,03-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR36603503,789603,03-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR36320503,789320,03-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR36601503,789601,03-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR35421103,789421,03-Mar-22,0,0,0,25891103,"AM Milk 100",Dairy
FMR34520103,789520,03-Mar-22,0,0,0,25891103,"AM Milk 100",Dairy
FMR36501103,789501,03-Mar-22,0,0,0,25891103,"AM Milk 100",Dairy
FMR36522103,789522,03-Mar-22,1,1,1,25891103,"AM Milk 100",Dairy
FMR34503103,789503,03-Mar-22,0,0,0,25891103,"AM Milk 100",Dairy
FMR35220303,789220,03-Mar-22,1,0,0,25891101,"AM Ghee 100",Dairy
FMR35101401,789101,03-Mar-22,1,1,1,25891101,"AM Curd 250",Dairy
FMR35301103,789301,03-Mar-22,1,0,0,25891103,"AM Milk 100",Dairy
FMR35202601,789202,03-Mar-22,1,0,0,25891103,"AM Butter 250",beverages
FMR36721103,789721,03-Mar-22,1,1,1,25891103,"AM Milk 100",Dairy
FMR34202601,789202,03-Mar-22,1,1,1,25891303,"AM Ghee 100",beverages
FMR35702601,789702,03-Mar-22,0,0,0,25891601,"AM Tea 500",beverages
FMR35521601,789521,03-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR34422601,789422,03-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR34503601,789503,03-Mar-22,1,1,1,25891601,"AM Tea 500",beverages
FMR36421601,789421,03-Mar-22,1,0,0,25891601,"AM Tea 500",beverages
FMR34501601,789501,03-Mar-22,1,0,0,25891202,"AM Biscuits 750",beverages
FMR35220402,789220,03-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR34402501,789402,03-Mar-22,1,0,0,25891402,"AM Biscuits 750",Dairy
FMR36320402,789320,03-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR36720402,789720,03-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR36503402,789503,03-Mar-22,1,0,0,25891303,"AM Curd 100",Dairy
FMR34521402,789521,03-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR35521602,789521,03-Mar-22,0,0,0,25891402,"AM Curd 100",beverages
FMR36122602,789122,03-Mar-22,0,0,0,25891402,"AM Curd 100",beverages
FMR36121402,789121,03-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR36221402,789221,03-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR35603603,789603,03-Mar-22,1,0,0,25891201,"AM Butter 100",beverages
FMR36301201,789301,03-Mar-22,1,1,1,25891201,"AM Butter 100",Dairy
FMR34420201,789420,03-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR35320602,789320,03-Mar-22,1,1,1,25891201,"AM Butter 100",beverages
FMR35202201,789202,03-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR34321201,789321,03-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR36103201,789103,03-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR36501201,789501,03-Mar-22,1,1,1,25891101,"AM Butter 100",Dairy
FMR36522603,789522,03-Mar-22,0,1,0,25891201,"AM Butter 100",beverages
FMR34203501,789203,03-Mar-22,1,1,1,25891101,"AM Biscuits 750",Dairy
FMR36401501,789401,03-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR35403501,789403,03-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR34621603,789621,03-Mar-22,1,0,0,25891501,"AM Biscuits 750",beverages
FMR35521501,789521,03-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR35503602,789503,03-Mar-22,0,1,0,25891602,"AM Tea 250",beverages
FMR35601602,789601,03-Mar-22,1,0,0,25891602,"AM Tea 250",beverages
FMR36520602,789520,03-Mar-22,1,0,0,25891602,"AM Tea 250",beverages
FMR36121602,789121,03-Mar-22,1,1,1,25891602,"AM Tea 250",beverages
FMR36603602,789603,03-Mar-22,1,1,1,25891602,"AM Tea 250",beverages
FMR34721603,789721,03-Mar-22,1,0,0,25891602,"AM Tea 100",beverages
FMR35501101,789501,03-Mar-22,1,1,1,25891101,"AM Milk 500",Dairy
FMR34121101,789121,03-Mar-22,1,1,1,25891101,"AM Milk 500",Dairy
FMR34721101,789721,03-Mar-22,1,1,1,25891101,"AM Milk 500",Dairy
FMR36721101,789721,03-Mar-22,0,0,0,25891101,"AM Milk 500",Dairy
FMR34903101,789903,03-Mar-22,0,0,0,25891101,"AM Milk 500",Dairy
FMR35420101,789420,03-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR36422101,789422,03-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR36402101,789402,03-Mar-22,1,1,1,25891101,"AM Milk 500",Dairy
FMR34102401,789102,03-Mar-22,0,0,0,25891401,"AM Curd 250",Dairy
FMR36102401,789102,03-Mar-22,1,0,0,25891401,"AM Curd 250",Dairy
FMR35903401,789903,03-Mar-22,0,0,0,25891401,"AM Curd 250",Dairy
FMR36522401,789522,03-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR35303401,789303,03-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR36220401,789220,03-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR34603603,789603,03-Mar-22,1,0,0,25891603,"AM Tea 100",beverages
FMR34221603,789221,03-Mar-22,0,0,0,25891603,"AM Tea 100",beverages
FMR36420603,789420,03-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR36521603,789521,03-Mar-22,1,0,0,25891603,"AM Tea 100",beverages
FMR35721603,789721,03-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR34122603,789122,03-Mar-22,0,0,0,25891603,"AM Tea 100",beverages
FMR35122603,789122,03-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR36421202,789421,03-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR35503202,789503,03-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR36703303,789703,03-Mar-22,1,1,1,25891303,"AM Ghee 100",Dairy
FMR35122303,789122,03-Mar-22,0,0,0,25891303,"AM Ghee 100",Dairy
FMR36320603,789320,04-Mar-22,1,0,0,25891202,"AM Butter 250",beverages
FMR36603401,789603,04-Mar-22,1,1,1,25891102,"AM Butter 100",Dairy
FMR37422203,789422,04-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR35101203,789101,04-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR37320601,789320,04-Mar-22,1,0,0,25891201,"AM Biscuits 250",beverages
FMR35203301,789203,04-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR35703601,789703,04-Mar-22,1,0,0,25891203,"AM Biscuits 250",beverages
FMR36721501,789721,04-Mar-22,1,1,1,25891203,"AM Biscuits 750",Dairy
FMR37721203,789721,04-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR36420203,789420,04-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR36403401,789403,04-Mar-22,1,0,0,25891203,"AM Butter 500",Dairy
FMR35301602,789301,04-Mar-22,1,0,0,25891203,"AM Biscuits 500",beverages
FMR37301603,789301,04-Mar-22,1,0,0,25891102,"AM Butter 250",beverages
FMR37202501,789202,04-Mar-22,1,0,0,25891102,"AM Biscuits 750",Dairy
FMR35503402,789503,04-Mar-22,1,1,1,25891103,"AM Butter 500",Dairy
FMR37720502,789720,04-Mar-22,1,0,0,25891203,"AM Biscuits 500",Dairy
FMR36221203,789221,04-Mar-22,1,0,0,25891203,"AM Butter 500",Dairy
FMR37221303,789221,04-Mar-22,1,0,0,25891101,"AM Butter 500",Dairy
FMR36501203,789501,04-Mar-22,1,0,0,25891203,"AM Butter 500",Dairy
FMR37601303,789601,04-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR36622203,789622,04-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR36102503,789102,04-Mar-22,1,0,0,25891202,"AM Biscuits 250",Dairy
FMR35122601,789122,04-Mar-22,0,0,0,25891203,"AM Butter 500",beverages
FMR36122203,789122,04-Mar-22,1,0,0,25891203,"AM Butter 500",Dairy
FMR35102603,789102,04-Mar-22,1,0,0,25891202,"AM Biscuits 500",beverages
FMR37102302,789102,04-Mar-22,1,0,0,25891302,"AM Ghee 150",Dairy
FMR35622402,789622,04-Mar-22,1,0,0,25891102,"AM Curd 100",Dairy
FMR37103203,789103,04-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR36621302,789621,04-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR37621302,789621,04-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR35501302,789501,04-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR35520302,789520,04-Mar-22,0,0,0,25891302,"AM Ghee 150",Dairy
FMR35421403,789421,04-Mar-22,1,0,0,25891302,"AM Curd 50",Dairy
FMR36421302,789421,04-Mar-22,0,0,0,25891302,"AM Ghee 150",Dairy
FMR37403302,789403,04-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR36220601,789220,04-Mar-22,1,0,0,25891302,"AM Ghee 150",beverages
FMR37902502,789902,04-Mar-22,1,1,1,25891202,"AM Biscuits 500",Dairy
FMR36103302,789103,04-Mar-22,0,0,0,25891302,"AM Ghee 150",Dairy
FMR36203302,789203,04-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR35601501,789601,04-Mar-22,1,0,0,25891202,"AM Biscuits 750",Dairy
FMR37903502,789903,04-Mar-22,1,0,0,25891302,"AM Biscuits 500",Dairy
FMR36503501,789503,04-Mar-22,1,0,0,25891302,"AM Biscuits 750",Dairy
FMR37703602,789703,04-Mar-22,1,0,0,25891301,"AM Biscuits 250",beverages
FMR36601301,789601,04-Mar-22,0,1,0,25891301,"AM Ghee 250",Dairy
FMR36503301,789503,04-Mar-22,0,1,0,25891101,"AM Ghee 250",Dairy
FMR36221303,789221,04-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR35702301,789702,04-Mar-22,1,1,1,25891301,"AM Ghee 250",Dairy
FMR35202503,789202,04-Mar-22,1,1,1,25891101,"AM Biscuits 250",Dairy
FMR36720501,789720,04-Mar-22,1,0,0,25891401,"AM Biscuits 750",Dairy
FMR35521403,789521,04-Mar-22,0,1,0,25891403,"AM Curd 50",Dairy
FMR36121403,789121,04-Mar-22,1,1,1,25891102,"AM Curd 50",Dairy
FMR36522602,789522,04-Mar-22,1,0,0,25891403,"AM Curd 50",beverages
FMR36103403,789103,04-Mar-22,0,0,0,25891403,"AM Curd 50",Dairy
FMR37622503,789622,04-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR36121503,789121,04-Mar-22,1,0,0,25891103,"AM Biscuits 250",Dairy
FMR35403503,789403,04-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR37403503,789403,04-Mar-22,1,0,0,25891103,"AM Biscuits 250",Dairy
FMR35103503,789103,04-Mar-22,1,0,0,25891503,"AM Biscuits 250",Food
FMR36903503,789903,04-Mar-22,1,0,0,25891101,"AM Biscuits 250",Dairy
FMR35201503,789201,04-Mar-22,1,1,1,25891102,"AM Biscuits 250",Dairy
FMR36501601,789501,04-Mar-22,1,0,0,25891403,"AM Biscuits 250",beverages
FMR37122503,789122,04-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR35403602,789403,04-Mar-22,1,0,0,25891103,"AM Biscuits 500",beverages
FMR35903603,789903,04-Mar-22,1,0,0,25891103,"AM Biscuits 500",beverages
FMR35201401,789201,04-Mar-22,1,1,1,25891103,"AM Curd 250",Dairy
FMR37303603,789303,04-Mar-22,1,1,1,25891103,"AM Butter 100",beverages
FMR35402402,789402,04-Mar-22,1,0,0,25891103,"AM Butter 250",Dairy
FMR36402603,789402,04-Mar-22,1,0,0,25891102,"AM Butter 250",beverages
FMR36622502,789622,04-Mar-22,1,0,0,25891102,"AM Biscuits 500",Dairy
FMR36101501,789101,04-Mar-22,1,1,1,25891101,"AM Biscuits 750",Dairy
FMR37101603,789101,04-Mar-22,1,1,1,25891103,"AM Butter 250",beverages
FMR36301202,789301,04-Mar-22,0,0,0,25891103,"AM Butter 250",Dairy
FMR37721103,789721,04-Mar-22,0,1,0,25891103,"AM Milk 100",Dairy
FMR37420402,789420,04-Mar-22,0,0,0,25891103,"AM Curd 100",Dairy
FMR36221601,789221,04-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR36202601,789202,04-Mar-22,1,1,1,25891101,"AM Biscuits 500",beverages
FMR37521601,789521,04-Mar-22,0,1,0,25891402,"AM Curd 100",beverages
FMR36402601,789402,04-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR36103603,789103,04-Mar-22,1,0,0,25891501,"AM Biscuits 750",beverages
FMR35721601,789721,04-Mar-22,1,1,1,25891601,"AM Tea 500",beverages
FMR35101603,789101,04-Mar-22,1,0,0,25891202,"AM Butter 250",beverages
FMR36422601,789422,04-Mar-22,1,0,0,25891502,"AM Biscuits 500",beverages
FMR35321601,789321,04-Mar-22,1,0,0,25891102,"AM Milk 250",beverages
FMR35621603,789621,04-Mar-22,1,1,1,25891303,"AM Ghee 100",beverages
FMR35420601,789420,04-Mar-22,1,1,1,25891601,"AM Tea 500",beverages
FMR35103402,789103,04-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR35501402,789501,04-Mar-22,1,0,0,25891402,"AM Curd 100",Dairy
FMR35703402,789703,04-Mar-22,1,1,1,25891402,"AM Curd 100",Dairy
FMR36601602,789601,04-Mar-22,1,0,0,25891202,"AM Butter 250",beverages
FMR37503501,789503,04-Mar-22,1,1,1,25891401,"AM Biscuits 750",Dairy
FMR36902602,789902,04-Mar-22,1,1,1,25891102,"AM Curd 100",beverages
FMR35122402,789122,04-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR37122402,789122,04-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR35621402,789621,04-Mar-22,1,1,1,25891402,"AM Curd 100",Dairy
FMR37702402,789702,04-Mar-22,1,0,0,25891402,"AM Curd 100",Dairy
FMR35202402,789202,04-Mar-22,1,1,1,25891402,"AM Curd 100",Dairy
FMR35121501,789121,04-Mar-22,0,1,0,25891201,"AM Biscuits 750",Dairy
FMR35122201,789122,04-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR37601501,789601,04-Mar-22,1,0,0,25891201,"AM Biscuits 750",Dairy
FMR36401303,789401,04-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR37321201,789321,04-Mar-22,0,0,0,25891201,"AM Butter 100",Dairy
FMR37422201,789422,04-Mar-22,1,0,0,25891102,"AM Butter 100",Dairy
FMR35720602,789720,04-Mar-22,1,1,1,25891201,"AM Butter 100",beverages
FMR35520201,789520,04-Mar-22,0,0,0,25891201,"AM Butter 100",Dairy
FMR37321501,789321,04-Mar-22,1,0,0,25891501,"AM Biscuits 750",Food
FMR36902501,789902,04-Mar-22,0,1,0,25891501,"AM Biscuits 750",Food
FMR37702501,789702,04-Mar-22,1,0,0,25891501,"AM Biscuits 750",Food
FMR35401501,789401,04-Mar-22,1,1,1,25891202,"AM Biscuits 750",Dairy
FMR37401602,789401,04-Mar-22,1,0,0,25891501,"AM Biscuits 750",beverages
FMR35420602,789420,04-Mar-22,0,0,0,25891403,"AM Biscuits 750",beverages
FMR37221501,789221,04-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR35421501,789421,04-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR35622501,789622,04-Mar-22,0,1,0,25891501,"AM Biscuits 750",Food
FMR37622501,789622,04-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR36401602,789401,04-Mar-22,1,1,1,25891602,"AM Tea 250",beverages
FMR37521602,789521,04-Mar-22,1,0,0,25891303,"AM Ghee 100",beverages
FMR35203602,789203,04-Mar-22,0,1,0,25891602,"AM Tea 250",beverages
FMR35103603,789103,04-Mar-22,1,0,0,25891401,"AM Curd 250",beverages
FMR37201602,789201,04-Mar-22,1,1,1,25891403,"AM Curd 50",beverages
FMR36422602,789422,04-Mar-22,1,1,1,25891602,"AM Tea 250",beverages
FMR35522401,789522,04-Mar-22,1,0,0,25891101,"AM Curd 250",Dairy
FMR35603101,789603,04-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR37603101,789603,04-Mar-22,1,0,0,25891101,"AM Milk 500",Dairy
FMR36702603,789702,04-Mar-22,1,0,0,25891101,"AM Butter 250",beverages
FMR36421101,789421,04-Mar-22,0,0,0,25891101,"AM Milk 500",Dairy
FMR37202101,789202,04-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR35422202,789422,04-Mar-22,0,1,0,25891101,"AM Butter 250",Dairy
FMR37402603,789402,04-Mar-22,1,1,1,25891101,"AM Milk 500",beverages
FMR36902401,789902,04-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR37520401,789520,04-Mar-22,0,0,0,25891303,"AM Curd 250",Dairy
FMR35320401,789320,04-Mar-22,1,0,0,25891401,"AM Curd 250",Dairy
FMR36203401,789203,04-Mar-22,1,0,0,25891401,"AM Curd 250",Dairy
FMR35521401,789521,04-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR35220401,789220,04-Mar-22,1,0,0,25891401,"AM Curd 250",Dairy
